clube,imagem,caminho_local,tamanho_original_kb,tamanho_comprimido_kb
OLYMPIQUE MARSEILLE,ae823c4a.jpg,imagens\OLYMPIQUE MARSEILLE\ae823c4a.jpg,982.7,346.5
OLYMPIQUE MARSEILLE,7de5bb89.jpg,imagens\OLYMPIQUE MARSEILLE\7de5bb89.jpg,280,283.6
OLYMPIQUE MARSEILLE,7c3ee020.jpg,imagens\OLYMPIQUE MARSEILLE\7c3ee020.jpg,621.4,247.7
OLYMPIQUE MARSEILLE,3813b091.jpg,imagens\OLYMPIQUE MARSEILLE\3813b091.jpg,3699.4,244.9
OLÍMPIA,071d61ed.jpg,imagens\OLÍMPIA\071d61ed.jpg,509,236.5
OLÍMPIA,ce4450a5.jpg,imagens\OLÍMPIA\ce4450a5.jpg,546.8,256.2
OLÍMPIA,ca8182ef.jpg,imagens\OLÍMPIA\ca8182ef.jpg,527.3,241.1
OLÍMPIA,d0c8e216.jpg,imagens\OLÍMPIA\d0c8e216.jpg,544.8,255.8
OSASUNA,0a1d7473.jpg,imagens\OSASUNA\0a1d7473.jpg,557.9,249.5
OSASUNA,65d93b53.jpg,imagens\OSASUNA\65d93b53.jpg,537.5,252.4
OSASUNA,4bab4fbb.jpg,imagens\OSASUNA\4bab4fbb.jpg,523.8,240.3
OSASUNA,bafe0f43.jpg,imagens\OSASUNA\bafe0f43.jpg,530,246.2
PALMEIRAS,1ae3fe62.jpg,imagens\PALMEIRAS\1ae3fe62.jpg,295.4,73.4
PALMEIRAS,007cdd8b.jpg,imagens\PALMEIRAS\007cdd8b.jpg,113,108.9
PALMEIRAS,fbf9e842.jpg,ERRO,0,0
PALMEIRAS,c2f25fd3.jpg,ERRO,0,0
PALMEIRAS,f535296e.jpg,ERRO,0,0
PALMEIRAS,8c86d6c4.jpg,imagens\PALMEIRAS\8c86d6c4.jpg,124.3,117.1
PALMEIRAS,6ac58b77.jpg,ERRO,0,0
PALMEIRAS,be835596.jpg,ERRO,0,0
PALMEIRAS,535733dd.jpg,imagens\PALMEIRAS\535733dd.jpg,296,78.2
PALMEIRAS,ed81dd3a.jpg,ERRO,0,0
PALMEIRAS,c51c4b06.jpg,imagens\PALMEIRAS\c51c4b06.jpg,112.7,105.9
PALMEIRAS,c429e57d.jpg,ERRO,0,0
PALMEIRAS,bcc5973d.jpg,ERRO,0,0
PALMEIRAS,cff6b8fe.jpg,imagens\PALMEIRAS\cff6b8fe.jpg,143.4,125.8
PALMEIRAS,7b81eb65.jpg,imagens\PALMEIRAS\7b81eb65.jpg,9532.9,153.7
